Carbon concentration / weight %,Silicon concentration / weight %,Manganese concentration / weight %,Sulphur concentration / weight %,Phosphorus concentration / weight %,Nickel concentration / weight %,Chromium concentration / weight %,Molybdenum concentration / weight %,Vanadium concentration / weight %,Copper concentration / weight %,Cobalt concentration / weight %,Tungsten concentration / weight %,Oxygen concentration / parts per million by weight,Titanium concentration / parts per million by weight,Nitrogen concentration / parts per million by weight,Aluminium concentration / parts per million by weight,Boron concentration / parts per million by weight,Niobium concentration / parts per million by weight,Tin concentration / parts per million by weight,Arsenic concentration / parts per million by weight,Antimony concentration / parts per million by weight,Current / A,Voltage / V,AC or DC,Electrode positive or negative,Heat input / kJ mm^{-1},Interpass temperature,Type of weld,Post weld heat treatment temperature,Post weld heat treatment time / hours,Yield strength / MPa,Ultimate tensile strength / MPa,Elongation / %,Reduction of Area / %,Charpy temperature,Charpy impact toughness / J,Hardness / kg mm^{-2},50% FATT,Primary ferrite in microstructure / %,Ferrite with second phase / %,Acicular ferrite / %,Martensite / %,Ferrite with carbide aggregate / %,Weld ID
0.048,0.31,1.34,0.008,0.008,,,,,,,,371,,75,,,,,,,180,34,DC,+,1,200,MMA,250,14,433,504,31,82.3,,,,,,,,,,Evans-FelowH-1991-UF.25b
0.048,0.36,1.3,0.007,0.007,,,,,,,,401,,70,,,,,,,180,34,DC,+,1,200,MMA,250,14,465,526,30.4,80.6,,,,,,,,,,Evans-FelowH-1991-UF.35b
0.059,0.29,1.49,0.008,0.017,,,,,,,,305,,110,,,,,,,180,34,DC,+,1,200,MMA,250,14,442,524,31.6,80.6,,,,,,,,,,Evans-FelowH-1991-E7016(1)
0.051,0.31,1.64,0.005,0.016,,,,,,,,330,,60,,,,,,,180,34,DC,+,1,200,MMA,250,14,497,559,30,77.8,,,,,,,,,,Evans-FelowH-1991-E7016(2)
0.069,0.53,1.17,0.008,0.014,,,,,,,,365,,120,,,,,,,180,34,DC,+,1,200,MMA,250,14,487,555,31.4,78.8,,,,,,,,,,Evans-FelowH-1991-E7016(3)
0.068,0.36,1.56,0.006,0.01,,,,,,,,396,,90,,,,,,,180,34,DC,+,1,200,MMA,250,14,494,569,28.4,79.6,,,,,,,,,,Evans-FelowH-1991-TENACITOR
0.043,0.3,0.69,0.006,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,373,448,34.4,83,,,,,,,,,,Evans-StressRelief-1991-0.045A
0.043,0.3,0.69,0.006,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-70,9,,,,,,,,Evans-StressRelief-1991-0.045Ach-70
0.043,0.3,0.69,0.006,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-60,15,,,,,,,,Evans-StressRelief-1991-0.045Ach-60
0.043,0.3,0.69,0.006,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-50,53,,,,,,,,Evans-StressRelief-1991-0.045Ach-50
0.043,0.3,0.69,0.006,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-40,117,,,,,,,,Evans-StressRelief-1991-0.045Ach-40
0.043,0.3,0.69,0.006,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-20,220,,,,,,,,Evans-StressRelief-1991-0.045Ach-20
0.043,0.3,0.69,0.006,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,20,222,,,,,,,,Evans-StressRelief-1991-0.045Ach20
0.042,0.31,0.98,0.006,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,392,476,34.4,80.6,,,,,,,,,,Evans-StressRelief-1991-0.045B
0.042,0.31,0.98,0.006,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-70,21,,,,,,,,Evans-StressRelief-1991-0.045Bch-70
0.042,0.31,0.98,0.006,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-60,38,,,,,,,,Evans-StressRelief-1991-0.045Bch-60
0.042,0.31,0.98,0.006,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-50,74,,,,,,,,Evans-StressRelief-1991-0.045Bch-50
0.042,0.31,0.98,0.006,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-40,182,,,,,,,,Evans-StressRelief-1991-0.045Bch-40
0.042,0.31,0.98,0.006,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-20,220,,,,,,,,Evans-StressRelief-1991-0.045Bch-20
0.042,0.31,0.98,0.006,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,20,222,,,,,,,,Evans-StressRelief-1991-0.045Bch20
0.045,0.31,1.39,0.005,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,414,502,31,80.6,,,,,,,,,,Evans-StressRelief-1991-0.045C
0.045,0.31,1.39,0.005,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-70,38,,,,,,,,Evans-StressRelief-1991-0.045Cch-70
0.045,0.31,1.39,0.005,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-60,81,,,,,,,,Evans-StressRelief-1991-0.045Cch-60
0.045,0.31,1.39,0.005,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-50,129,,,,,,,,Evans-StressRelief-1991-0.045Cch-50
0.045,0.31,1.39,0.005,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-40,172,,,,,,,,Evans-StressRelief-1991-0.045Cch-40
0.045,0.31,1.39,0.005,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-20,220,,,,,,,,Evans-StressRelief-1991-0.045Cch-20
0.045,0.31,1.39,0.005,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,20,222,,,,,,,,Evans-StressRelief-1991-0.045Cch20
0.045,0.29,1.83,0.005,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,444,525,29.8,79.9,,,,,,,,,,Evans-StressRelief-1991-0.045D
0.045,0.29,1.83,0.005,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-70,36,,,,,,,,Evans-StressRelief-1991-0.045Dch-70
0.045,0.29,1.83,0.005,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-60,76,,,,,,,,Evans-StressRelief-1991-0.045Dch-60
0.045,0.29,1.83,0.005,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-50,117,,,,,,,,Evans-StressRelief-1991-0.045Dch-50
0.045,0.29,1.83,0.005,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-40,153,,,,,,,,Evans-StressRelief-1991-0.045Dch-40
0.045,0.29,1.83,0.005,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-20,203,,,,,,,,Evans-StressRelief-1991-0.045Dch-20
0.045,0.29,1.83,0.005,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,20,222,,,,,,,,Evans-StressRelief-1991-0.045Dch20
0.058,0.33,0.63,0.007,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,386,465,33.4,78.8,,,,,,,,,,Evans-StressRelief-1991-0.065A
0.058,0.33,0.63,0.007,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-60,13,,,,,,,,Evans-StressRelief-1991-0.065Ach-60
0.058,0.33,0.63,0.007,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-50,27,,,,,,,,Evans-StressRelief-1991-0.065Ach-50
0.058,0.33,0.63,0.007,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-40,78,,,,,,,,Evans-StressRelief-1991-0.065Ach-40
0.058,0.33,0.63,0.007,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-20,178,,,,,,,,Evans-StressRelief-1991-0.065Ach-20
0.058,0.33,0.63,0.007,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,20,220,,,,,,,,Evans-StressRelief-1991-0.065Ach20
0.065,0.34,0.97,0.007,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,418,500,35,80.6,,,,,,,,,,Evans-StressRelief-1991-0.065B
0.065,0.34,0.97,0.007,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-70,15,,,,,,,,Evans-StressRelief-1991-0.065Bch-70
0.065,0.34,0.97,0.007,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-60,45,,,,,,,,Evans-StressRelief-1991-0.065Bch-60
0.065,0.34,0.97,0.007,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-50,100,,,,,,,,Evans-StressRelief-1991-0.065Bch-50
0.065,0.34,0.97,0.007,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-40,155,,,,,,,,Evans-StressRelief-1991-0.065Bch-40
0.065,0.34,0.97,0.007,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-20,201,,,,,,,,Evans-StressRelief-1991-0.065Bch-20
0.065,0.34,0.97,0.007,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,20,220,,,,,,,,Evans-StressRelief-1991-0.065Bch20
0.066,0.35,1.36,0.007,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,455,540,31.2,77.9,,,,,,,,,,Evans-StressRelief-1991-0.065C
0.066,0.35,1.36,0.007,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-70,30,,,,,,,,Evans-StressRelief-1991-0.065Cch-70
0.066,0.35,1.36,0.007,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-60,72,,,,,,,,Evans-StressRelief-1991-0.065Cch-60
0.066,0.35,1.36,0.007,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-50,119,,,,,,,,Evans-StressRelief-1991-0.065Cch-50
0.066,0.35,1.36,0.007,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-40,165,,,,,,,,Evans-StressRelief-1991-0.065Cch-40
0.066,0.35,1.36,0.007,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-20,201,,,,,,,,Evans-StressRelief-1991-0.065Cch-20
0.066,0.35,1.36,0.007,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,20,206,,,,,,,,Evans-StressRelief-1991-0.065Cch20
0.074,0.36,1.8,0.008,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,504,594,26.2,75,,,,,,,,,,Evans-StressRelief-1991-0.065D
0.074,0.36,1.8,0.008,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-70,30,,,,,,,,Evans-StressRelief-1991-0.065Dch-70
0.074,0.36,1.8,0.008,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-60,55,,,,,,,,Evans-StressRelief-1991-0.065Dch-60
0.074,0.36,1.8,0.008,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-50,89,,,,,,,,Evans-StressRelief-1991-0.065Dch-50
0.074,0.36,1.8,0.008,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-40,121,,,,,,,,Evans-StressRelief-1991-0.065Dch-40
0.074,0.36,1.8,0.008,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-20,161,,,,,,,,Evans-StressRelief-1991-0.065Dch-20
0.074,0.36,1.8,0.008,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,20,188,,,,,,,,Evans-StressRelief-1991-0.065Dch20
0.089,0.35,0.68,0.008,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,394,499,34.2,78.8,,,,,,,,,,Evans-StressRelief-1991-0.095A
0.089,0.35,0.68,0.008,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-70,23,,,,,,,,Evans-StressRelief-1991-0.095Ach-70
0.089,0.35,0.68,0.008,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-60,27,,,,,,,,Evans-StressRelief-1991-0.095Ach-60
0.089,0.35,0.68,0.008,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-50,45,,,,,,,,Evans-StressRelief-1991-0.095Ach-50
0.089,0.35,0.68,0.008,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-40,95,,,,,,,,Evans-StressRelief-1991-0.095Ach-40
0.089,0.35,0.68,0.008,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-20,157,,,,,,,,Evans-StressRelief-1991-0.095Ach-20
0.089,0.35,0.68,0.008,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,20,220,,,,,,,,Evans-StressRelief-1991-0.095Ach20
0.095,0.36,1.05,0.007,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,435,546,34,77,,,,,,,,,,Evans-StressRelief-1991-0.095B
0.095,0.36,1.05,0.007,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-70,11,,,,,,,,Evans-StressRelief-1991-0.095Bch-70
0.095,0.36,1.05,0.007,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-60,34,,,,,,,,Evans-StressRelief-1991-0.095Bch-60
0.095,0.36,1.05,0.007,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-50,74,,,,,,,,Evans-StressRelief-1991-0.095Bch-50
0.095,0.36,1.05,0.007,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-40,110,,,,,,,,Evans-StressRelief-1991-0.095Bch-40
0.095,0.36,1.05,0.007,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-20,165,,,,,,,,Evans-StressRelief-1991-0.095Bch-20
0.095,0.36,1.05,0.007,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,20,220,,,,,,,,Evans-StressRelief-1991-0.095Bch20
0.088,0.34,1.33,0.008,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,461,568,28.6,77.9,,,,,,,,,,Evans-StressRelief-1991-0.095C
0.088,0.34,1.33,0.008,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-70,72,,,,,,,,Evans-StressRelief-1991-0.095Cch-70
0.088,0.34,1.33,0.008,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-60,106,,,,,,,,Evans-StressRelief-1991-0.095Cch-60
0.088,0.34,1.33,0.008,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-50,133,,,,,,,,Evans-StressRelief-1991-0.095Cch-50
0.088,0.34,1.33,0.008,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-40,155,,,,,,,,Evans-StressRelief-1991-0.095Cch-40
0.088,0.34,1.33,0.008,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-20,188,,,,,,,,Evans-StressRelief-1991-0.095Cch-20
0.088,0.34,1.33,0.008,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,20,208,,,,,,,,Evans-StressRelief-1991-0.095Cch20
0.089,0.33,1.69,0.007,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,490,597,30.2,75,,,,,,,,,,Evans-StressRelief-1991-0.095D
0.089,0.33,1.69,0.007,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-70,53,,,,,,,,Evans-StressRelief-1991-0.095Dch-70
0.089,0.33,1.69,0.007,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-60,74,,,,,,,,Evans-StressRelief-1991-0.095Dch-60
0.089,0.33,1.69,0.007,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-50,95,,,,,,,,Evans-StressRelief-1991-0.095Dch-50
0.089,0.33,1.69,0.007,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-40,114,,,,,,,,Evans-StressRelief-1991-0.095Dch-40
0.089,0.33,1.69,0.007,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-20,151,,,,,,,,Evans-StressRelief-1991-0.095Dch-20
0.089,0.33,1.69,0.007,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,20,188,,,,,,,,Evans-StressRelief-1991-0.095Dch20
0.151,0.36,0.63,0.008,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,449,533,30.6,76,,,,,,,,,,Evans-StressRelief-1991-0.145A
0.151,0.36,0.63,0.008,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-60,15,,,,,,,,Evans-StressRelief-1991-0.145Ach-60
0.151,0.36,0.63,0.008,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-50,34,,,,,,,,Evans-StressRelief-1991-0.145Ach-50
0.151,0.36,0.63,0.008,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-40,64,,,,,,,,Evans-StressRelief-1991-0.145Ach-40
0.151,0.36,0.63,0.008,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-20,131,,,,,,,,Evans-StressRelief-1991-0.145Ach-20
0.151,0.36,0.63,0.008,0.008,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,20,188,,,,,,,,Evans-StressRelief-1991-0.145Ach20
0.147,0.36,1.02,0.007,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,482,576,29.4,76.9,,,,,,,,,,Evans-StressRelief-1991-0.145B
0.147,0.36,1.02,0.007,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-70,17,,,,,,,,Evans-StressRelief-1991-0.145Bch-70
0.147,0.36,1.02,0.007,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-60,34,,,,,,,,Evans-StressRelief-1991-0.145Bch-60
0.147,0.36,1.02,0.007,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-50,63,,,,,,,,Evans-StressRelief-1991-0.145Bch-50
0.147,0.36,1.02,0.007,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-40,98,,,,,,,,Evans-StressRelief-1991-0.145Bch-40
0.147,0.36,1.02,0.007,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-20,150,,,,,,,,Evans-StressRelief-1991-0.145Bch-20
0.147,0.36,1.02,0.007,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,20,197,,,,,,,,Evans-StressRelief-1991-0.145Bch20
0.147,0.35,1.38,0.007,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,513,623,27.4,72.9,,,,,,,,,,Evans-StressRelief-1991-0.145C
0.147,0.35,1.38,0.007,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-70,38,,,,,,,,Evans-StressRelief-1991-0.145Cch-70
0.147,0.35,1.38,0.007,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-60,57,,,,,,,,Evans-StressRelief-1991-0.145Cch-60
0.147,0.35,1.38,0.007,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-50,80,,,,,,,,Evans-StressRelief-1991-0.145Cch-50
0.147,0.35,1.38,0.007,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-40,104,,,,,,,,Evans-StressRelief-1991-0.145Cch-40
0.147,0.35,1.38,0.007,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-20,150,,,,,,,,Evans-StressRelief-1991-0.145Cch-20
0.147,0.35,1.38,0.007,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,20,184,,,,,,,,Evans-StressRelief-1991-0.145Cch20
0.145,0.35,1.76,0.006,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,567,679,24,69.8,,,,,,,,,,Evans-StressRelief-1991-0.145D
0.145,0.35,1.76,0.006,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-70,27,,,,,,,,Evans-StressRelief-1991-0.145Dch-70
0.145,0.35,1.76,0.006,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-60,32,,,,,,,,Evans-StressRelief-1991-0.145Dch-60
0.145,0.35,1.76,0.006,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-50,42,,,,,,,,Evans-StressRelief-1991-0.145Dch-50
0.145,0.35,1.76,0.006,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-40,55,,,,,,,,Evans-StressRelief-1991-0.145Dch-40
0.145,0.35,1.76,0.006,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,-20,117,,,,,,,,Evans-StressRelief-1991-0.145Dch-20
0.145,0.35,1.76,0.006,0.007,,,,,,,,,,,,,,,,,170,21,DC,+,1,200,MMA,580,2,,,,,20,160,,,,,,,,Evans-StressRelief-1991-0.145Dch20
0.074,0.33,1.45,0.005,0.005,,,,,,,,408,6,90,,,,,,,170,21,DC,+,1,200,ShMA,250,14,463,537,31.2,78.8,,,,,,,,,,Evans-Ti/CMn-1992-P0
0.074,0.33,1.45,0.005,0.005,,,,,,,,408,6,90,,,,,,,170,21,DC,+,1,200,ShMA,0,0,,,,,-60,28,,,,,,,,Evans-Ti/CMn-1992-P0ch1
0.074,0.33,1.45,0.005,0.005,,,,,,,,408,6,90,,,,,,,170,21,DC,+,1,200,ShMA,0,0,,,,,-36,100,,,,,,,,Evans-Ti/CMn-1992-P0ch2
0.074,0.33,1.45,0.005,0.005,,,,,,,,408,6,90,,,,,,,170,21,DC,+,1,200,ShMA,0,0,,,,,,,,,8,79,5,0,8,Evans-Ti/CMn-1992-P0mic
0.073,0.34,1.49,0.004,0.007,,,,,,,,396,16,84,,,,,,,170,21,DC,+,1,200,ShMA,250,14,482,548,33.6,78.8,,,,,,,,,,Evans-Ti/CMn-1992-P0.1
0.073,0.34,1.49,0.004,0.007,,,,,,,,396,16,84,,,,,,,170,21,DC,+,1,200,ShMA,0,0,,,,,-85,28,,,,,,,,Evans-Ti/CMn-1992-P0.1ch1
0.073,0.34,1.49,0.004,0.007,,,,,,,,396,16,84,,,,,,,170,21,DC,+,1,200,ShMA,0,0,,,,,-59,100,,,,,,,,Evans-Ti/CMn-1992-P0.1ch2
0.073,0.34,1.49,0.004,0.007,,,,,,,,396,16,84,,,,,,,170,21,DC,+,1,200,ShMA,0,0,,,,,,,,,16,21,82,0,0,Evans-Ti/CMn-1992-P0.1mic
0.071,0.36,1.46,0.004,0.006,,,,,,,,400,22,85,,,,,,,170,21,DC,+,1,200,ShMA,250,14,497,563,30.6,77,,,,,,,,,,Evans-Ti/CMn-1992-P0.2
0.071,0.36,1.46,0.004,0.006,,,,,,,,400,22,85,,,,,,,170,21,DC,+,1,200,ShMA,0,0,,,,,-82,28,,,,,,,,Evans-Ti/CMn-1992-P0.2ch1
0.071,0.36,1.46,0.004,0.006,,,,,,,,400,22,85,,,,,,,170,21,DC,+,1,200,ShMA,0,0,,,,,-65,100,,,,,,,,Evans-Ti/CMn-1992-P0.2ch2
0.071,0.36,1.46,0.004,0.006,,,,,,,,400,22,85,,,,,,,170,21,DC,+,1,200,ShMA,0,0,,,,,,,,,18,12,70,0,0,Evans-Ti/CMn-1992-P0.2mic
0.061,0.33,1.36,0.005,0.006,,,,,,,,419,28,81,,,,,,,170,21,DC,+,1,200,ShMA,250,14,474,538,32.2,78.8,,,,,,,,,,Evans-Ti/CMn-1992-Q0.4
0.061,0.33,1.36,0.005,0.006,,,,,,,,419,28,81,,,,,,,170,21,DC,+,1,200,ShMA,0,0,,,,,-86,28,,,,,,,,Evans-Ti/CMn-1992-Q0.4ch1
0.061,0.33,1.36,0.005,0.006,,,,,,,,419,28,81,,,,,,,170,21,DC,+,1,200,ShMA,0,0,,,,,-71,100,,,,,,,,Evans-Ti/CMn-1992-Q0.4ch2
0.061,0.33,1.36,0.005,0.006,,,,,,,,419,28,81,,,,,,,170,21,DC,+,1,200,ShMA,0,0,,,,,,,,,23,8,69,0,0,Evans-Ti/CMn-1992-Q0.4mic
0.07,0.32,1.48,0.005,0.006,,,,,,,,373,55,75,,,,,,,170,21,DC,+,1,200,ShMA,250,14,488,549,32.4,78.8,,,,,,,,,,Evans-Ti/CMn-1992-Q0.8
0.07,0.32,1.48,0.005,0.006,,,,,,,,373,55,75,,,,,,,170,21,DC,+,1,200,ShMA,0,0,,,,,-76,28,,,,,,,,Evans-Ti/CMn-1992-Q0.8ch1
0.07,0.32,1.48,0.005,0.006,,,,,,,,373,55,75,,,,,,,170,21,DC,+,1,200,ShMA,0,0,,,,,-61,100,,,,,,,,Evans-Ti/CMn-1992-Q0.8ch2
0.07,0.32,1.48,0.005,0.006,,,,,,,,373,55,75,,,,,,,170,21,DC,+,1,200,ShMA,0,0,,,,,,,,,23,12,65,0,0,Evans-Ti/CMn-1992-Q0.8mic
0.068,0.32,1.38,0.004,0.005,,,,,,,,376,77,74,,,,,,,170,21,DC,+,1,200,ShMA,250,14,466,542,30.6,80.6,,,,,,,,,,Evans-Ti/CMn-1992-Q1.2
0.068,0.32,1.38,0.004,0.005,,,,,,,,376,77,74,,,,,,,170,21,DC,+,1,200,ShMA,0,0,,,,,-68,28,,,,,,,,Evans-Ti/CMn-1992-Q1.2ch1
0.068,0.32,1.38,0.004,0.005,,,,,,,,376,77,74,,,,,,,170,21,DC,+,1,200,ShMA,0,0,,,,,-51,100,,,,,,,,Evans-Ti/CMn-1992-Q1.2ch2
0.068,0.32,1.38,0.004,0.005,,,,,,,,376,77,74,,,,,,,170,21,DC,+,1,200,ShMA,0,0,,,,,,,,,25,15,60,0,0,Evans-Ti/CMn-1992-Q1.2mic
